SERIALNO,PUMA,HINCP,WGTP,NP,state
2019GQ0118216,301,-60000,0,1,15
2019GQ0118228,200,-60000,0,1,15
2019GQ0118541,305,-60000,0,1,15
2019GQ0118803,303,-60000,0,1,15
2019GQ0118897,306,-60000,0,1,15
2019GQ0118924,301,-60000,0,1,15
2019GQ0119178,301,-60000,0,1,15
2019GQ0119291,307,-60000,0,1,15
2019GQ0119387,303,-60000,0,1,15
2019GQ0119470,302,-60000,0,1,15
2019GQ0119830,301,-60000,0,1,15
2019GQ0120126,305,-60000,0,1,15
2019GQ0120574,307,-60000,0,1,15
2019GQ0120639,308,-60000,0,1,15
2019GQ0120679,100,-60000,0,1,15
2019GQ0120837,301,-60000,0,1,15
2019GQ0121416,301,-60000,0,1,15
2019GQ0121871,304,-60000,0,1,15
2019GQ0122265,301,-60000,0,1,15
2019GQ0122499,303,-60000,0,1,15
2019GQ0123131,307,-60000,0,1,15
2019GQ0123305,304,-60000,0,1,15
2019GQ0123450,302,-60000,0,1,15
2019GQ0123595,305,-60000,0,1,15
2019GQ0123608,302,-60000,0,1,15
2019GQ0124221,306,-60000,0,1,15
2019GQ0124261,304,-60000,0,1,15
2019GQ0124409,302,-60000,0,1,15
2019GQ0124503,100,-60000,0,1,15
2019GQ0124874,305,-60000,0,1,15
2019GQ0125003,100,-60000,0,1,15
2019GQ0125152,303,-60000,0,1,15
2019GQ0125200,308,-60000,0,1,15
2019GQ0125648,301,-60000,0,1,15
2019GQ0125899,100,-60000,0,1,15
2019GQ0125910,305,-60000,0,1,15
2019GQ0126359,100,-60000,0,1,15
2019GQ0126560,301,-60000,0,1,15
2019GQ0126599,305,-60000,0,1,15
2019GQ0127064,306,-60000,0,1,15
2019GQ0127074,301,-60000,0,1,15
2019GQ0127150,304,-60000,0,1,15
2019GQ0127163,305,-60000,0,1,15
2019GQ0127266,305,-60000,0,1,15
2019GQ0128073,200,-60000,0,1,15
2019GQ0128277,302,-60000,0,1,15
2019GQ0129204,304,-60000,0,1,15
2019GQ0129511,100,-60000,0,1,15
2019GQ0129569,301,-60000,0,1,15
2019GQ0129632,100,-60000,0,1,15
2019GQ0129686,304,-60000,0,1,15
2019GQ0129717,307,-60000,0,1,15
2019GQ0129758,304,-60000,0,1,15
2019GQ0129825,307,-60000,0,1,15
2019GQ0129959,303,-60000,0,1,15
2019GQ0130316,301,-60000,0,1,15
2019GQ0130594,100,-60000,0,1,15
2019GQ0131062,301,-60000,0,1,15
2019GQ0131067,304,-60000,0,1,15
2019GQ0131174,200,-60000,0,1,15
2019GQ0131207,301,-60000,0,1,15
2019GQ0131237,302,-60000,0,1,15
2019GQ0131312,200,-60000,0,1,15
2019GQ0131518,304,-60000,0,1,15
2019GQ0132442,100,-60000,0,1,15
2019GQ0133061,301,-60000,0,1,15
2019GQ0133200,302,-60000,0,1,15
2019GQ0133344,304,-60000,0,1,15
2019GQ0133618,302,-60000,0,1,15
2019GQ0133780,303,-60000,0,1,15
2019GQ0133828,306,-60000,0,1,15
2019GQ0133893,100,-60000,0,1,15
2019GQ0133928,305,-60000,0,1,15
2019GQ0134060,301,-60000,0,1,15
2019GQ0134124,307,-60000,0,1,15
2019GQ0134226,304,-60000,0,1,15
2019GQ0134408,305,-60000,0,1,15
2019GQ0134713,307,-60000,0,1,15
2019GQ0134843,307,-60000,0,1,15
2019GQ0134944,302,-60000,0,1,15
2019GQ0135317,307,-60000,0,1,15
2019GQ0135349,301,-60000,0,1,15
2019GQ0135594,200,-60000,0,1,15
2019GQ0135820,301,-60000,0,1,15
2019GQ0136040,306,-60000,0,1,15
2019GQ0136600,302,-60000,0,1,15
2019GQ0136647,302,-60000,0,1,15
2019GQ0136887,305,-60000,0,1,15
2019GQ0136930,301,-60000,0,1,15
2019GQ0137036,302,-60000,0,1,15
2019GQ0137271,302,-60000,0,1,15
2019GQ0137340,303,-60000,0,1,15
2019GQ0137542,304,-60000,0,1,15
2019GQ0137731,306,-60000,0,1,15
2019GQ0137986,304,-60000,0,1,15
2019GQ0138121,100,-60000,0,1,15
2019GQ0138364,305,-60000,0,1,15
2019GQ0138381,306,-60000,0,1,15
2019GQ0138386,301,-60000,0,1,15
2019GQ0138571,302,-60000,0,1,15
2019GQ0138759,304,-60000,0,1,15
2019GQ0139096,200,-60000,0,1,15
2019GQ0139097,306,-60000,0,1,15
2019GQ0139304,306,-60000,0,1,15
2019GQ0139496,304,-60000,0,1,15
2019GQ0139553,308,-60000,0,1,15
2019GQ0139675,306,-60000,0,1,15
2019GQ0140009,302,-60000,0,1,15
2019GQ0140286,305,-60000,0,1,15
2019GQ0140518,200,-60000,0,1,15
2019GQ0140645,304,-60000,0,1,15
2019GQ0140687,302,-60000,0,1,15
2019GQ0140736,308,-60000,0,1,15
2019GQ0140757,306,-60000,0,1,15
2019GQ0140964,303,-60000,0,1,15
2019GQ0141387,303,-60000,0,1,15
2019GQ0141527,200,-60000,0,1,15
2019GQ0141646,308,-60000,0,1,15
2019GQ0141647,303,-60000,0,1,15
2019GQ0141691,302,-60000,0,1,15
2019GQ0141817,200,-60000,0,1,15
2019GQ0141987,200,-60000,0,1,15
2019GQ0142143,302,-60000,0,1,15
2019GQ0142254,306,-60000,0,1,15
2019GQ0142692,306,-60000,0,1,15
2019GQ0142847,301,-60000,0,1,15
2019GQ0142909,302,-60000,0,1,15
2019GQ0142929,302,-60000,0,1,15
2019GQ0143073,301,-60000,0,1,15
2019GQ0143248,308,-60000,0,1,15
2019GQ0143577,302,-60000,0,1,15
2019GQ0143692,308,-60000,0,1,15
2019GQ0144178,302,-60000,0,1,15
2019GQ0144348,301,-60000,0,1,15
2019GQ0144469,301,-60000,0,1,15
2019GQ0144581,307,-60000,0,1,15
2019GQ0144775,301,-60000,0,1,15
2019GQ0144785,301,-60000,0,1,15
2019GQ0145049,306,-60000,0,1,15
2019GQ0145189,302,-60000,0,1,15
2019GQ0145413,100,-60000,0,1,15
2019GQ0145477,306,-60000,0,1,15
2019GQ0145732,306,-60000,0,1,15
2019GQ0145857,200,-60000,0,1,15
2019GQ0145919,302,-60000,0,1,15
2019GQ0146176,306,-60000,0,1,15
2019GQ0146450,306,-60000,0,1,15
2019GQ0146552,304,-60000,0,1,15
2019GQ0146867,307,-60000,0,1,15
2019GQ0147244,301,-60000,0,1,15
2019GQ0147247,100,-60000,0,1,15
2019GQ0147268,200,-60000,0,1,15
2019GQ0147316,302,-60000,0,1,15
2019GQ0147434,100,-60000,0,1,15
2019GQ0147812,100,-60000,0,1,15
2019GQ0147839,307,-60000,0,1,15
2019GQ0148207,100,-60000,0,1,15
2019GQ0148307,200,-60000,0,1,15
2019GQ0148312,301,-60000,0,1,15
2019GQ0148550,307,-60000,0,1,15
2019GQ0148738,200,-60000,0,1,15
2019GQ0148776,100,-60000,0,1,15
2019GQ0149134,200,-60000,0,1,15
2019GQ0149229,302,-60000,0,1,15
2019GQ0149558,307,-60000,0,1,15
2019GQ0149633,302,-60000,0,1,15
2019GQ0149661,303,-60000,0,1,15
2019GQ0149723,100,-60000,0,1,15
2019GQ0149784,302,-60000,0,1,15
2019GQ0149826,304,-60000,0,1,15
2019GQ0149904,306,-60000,0,1,15
2019GQ0149913,304,-60000,0,1,15
2019GQ0150077,302,-60000,0,1,15
2019GQ0150256,305,-60000,0,1,15
2019GQ0150293,305,-60000,0,1,15
2019GQ0150315,302,-60000,0,1,15
2019GQ0150778,302,-60000,0,1,15
2019GQ0150813,305,-60000,0,1,15
2019GQ0151034,301,-60000,0,1,15
2019GQ0151105,301,-60000,0,1,15
2019GQ0151204,301,-60000,0,1,15
2019GQ0151581,305,-60000,0,1,15
2019GQ0151621,307,-60000,0,1,15
2019GQ0151839,301,-60000,0,1,15
2019HU0000131,200,117300,2,2,15
2019HU0000287,303,311000,14,7,15
2019HU0000409,100,-60000,85,0,15
2019HU0000931,308,96800,30,4,15
2019HU0000987,308,204700,8,6,15
2019HU0001079,306,75900,8,2,15
2019HU0001605,100,562000,2,2,15
2019HU0001723,305,147000,7,4,15
2019HU0001877,100,41000,40,2,15
2019HU0002177,306,80000,19,3,15
2019HU0003212,302,115100,14,4,15
2019HU0003306,303,133500,12,2,15
2019HU0003655,304,296000,21,2,15
2019HU0003922,307,79500,13,2,15
2019HU0004564,305,14000,18,1,15
2019HU0004615,303,71500,69,4,15
2019HU0004769,307,114000,25,2,15
2019HU0006516,305,99200,8,3,15
2019HU0006902,303,32000,31,1,15
2019HU0006934,200,100000,15,1,15
2019HU0007534,301,170000,9,7,15
2019HU0007554,200,101600,8,3,15
2019HU0008324,100,79000,14,2,15
2019HU0008405,100,60800,18,2,15
2019HU0008881,303,155000,13,2,15
2019HU0009491,301,160800,9,5,15
2019HU0009497,302,58500,18,1,15
2019HU0009561,307,20000,19,2,15
2019HU0009625,302,272000,14,5,15
2019HU0009655,302,419600,11,2,15
2019HU0009787,200,82100,9,2,15
2019HU0009952,307,70000,22,2,15
2019HU0010066,308,118400,14,1,15
2019HU0010145,100,74100,22,2,15
2019HU0010520,100,34210,27,2,15
2019HU0010666,303,224100,11,3,15
2019HU0011578,303,101500,7,1,15
2019HU0012352,303,38800,13,3,15
2019HU0012568,100,53200,18,1,15
2019HU0012637,306,174000,16,1,15
2019HU0012675,100,62100,31,3,15
2019HU0012719,305,85200,9,3,15
2019HU0013611,100,55800,32,10,15
2019HU0013728,200,-60000,88,0,15
2019HU0013831,100,46400,10,2,15
2019HU0013911,100,5600,13,1,15
2019HU0013979,303,59700,8,2,15
2019HU0014580,303,178000,10,3,15
2019HU0014868,200,-60000,25,0,15
2019HU0015140,308,280900,54,4,15
2019HU0015619,302,5100,33,3,15
2019HU0015984,100,87000,17,1,15
2019HU0016470,307,102500,8,2,15
2019HU0016533,200,26000,4,1,15
2019HU0017181,305,133420,30,4,15
2019HU0017471,200,47700,8,2,15
2019HU0017862,200,5400,45,1,15
2019HU0018014,306,86300,10,1,15
2019HU0018236,301,-60000,39,0,15
2019HU0018245,303,58500,56,2,15
2019HU0018276,304,63500,19,1,15
2019HU0018341,308,55000,22,2,15
2019HU0018375,304,83900,16,5,15
2019HU0018396,100,67000,96,2,15
2019HU0018898,200,90650,19,4,15
2019HU0019085,307,26410,18,1,15
2019HU0019215,306,140300,17,2,15
2019HU0019232,100,89000,2,2,15
2019HU0019289,302,186700,14,2,15
2019HU0019308,100,107400,56,2,15
2019HU0019315,302,51000,29,5,15
2019HU0019679,100,65100,14,1,15
2019HU0019998,305,41700,21,1,15
2019HU0020032,307,90000,16,4,15
2019HU0020405,306,100000,14,3,15
2019HU0020406,100,138000,17,1,15
2019HU0020411,303,137620,11,4,15
2019HU0020427,304,-60000,46,0,15
2019HU0020793,303,-60000,28,0,15
2019HU0021131,200,30500,26,3,15
2019HU0021226,305,-60000,22,0,15
2019HU0021294,100,90000,25,1,15
2019HU0021314,301,134000,14,3,15
2019HU0022021,303,490010,54,4,15
2019HU0022121,302,125000,21,4,15
2019HU0022153,100,95900,17,3,15
2019HU0022330,307,50000,13,3,15
2019HU0022559,302,520600,15,3,15
2019HU0022766,303,151000,17,4,15
2019HU0022791,308,130000,23,4,15
2019HU0022885,200,19700,17,1,15
2019HU0023051,304,2000,23,1,15
2019HU0023079,304,22200,35,1,15
2019HU0023236,100,48640,29,2,15
2019HU0023355,304,53900,13,2,15
2019HU0023495,100,-60000,25,0,15
2019HU0024243,200,55300,25,1,15
2019HU0024529,100,-60000,37,0,15
2019HU0024712,307,335610,6,4,15
2019HU0025919,200,0,24,1,15
2019HU0025996,305,125050,12,2,15
2019HU0026017,200,50400,18,2,15
2019HU0026038,100,-60000,2,0,15
2019HU0026082,200,-60000,44,0,15
2019HU0026118,305,199000,7,3,15
2019HU0026828,100,281440,5,4,15
2019HU0026937,308,252010,59,3,15
2019HU0027539,100,68600,15,1,15
2019HU0027915,307,76000,30,1,15
2019HU0028289,303,45710,13,1,15
2019HU0028307,305,85000,17,1,15
2019HU0028338,301,30000,12,1,15
2019HU0028476,100,129200,82,7,15
2019HU0028572,304,86800,46,1,15
2019HU0028604,100,-60000,3,0,15
2019HU0029428,200,69500,14,2,15
2019HU0029467,307,0,17,1,15
2019HU0030096,304,10000,34,2,15
2019HU0030112,306,50100,20,2,15
2019HU0030194,200,13300,20,1,15
2019HU0030446,307,220000,16,3,15
2019HU0030720,304,87000,18,4,15
2019HU0030966,305,98600,14,2,15
2019HU0031238,303,28390,13,2,15
2019HU0031623,304,65000,22,4,15
2019HU0031864,308,140000,31,3,15
2019HU0031890,301,29100,44,3,15
2019HU0032188,200,36300,12,1,15
2019HU0032447,305,95600,13,1,15
2019HU0032679,100,-60000,49,0,15
2019HU0032800,302,89000,15,2,15
2019HU0033404,304,205000,27,2,15
2019HU0033466,302,91240,8,4,15
2019HU0034186,301,106700,5,8,15
2019HU0034459,100,93000,13,2,15
2019HU0034465,200,-1700,4,1,15
2019HU0034510,200,24000,25,2,15
2019HU0034532,200,124200,42,4,15
2019HU0034559,304,138000,8,2,15
2019HU0034861,303,-60000,8,0,15
2019HU0034872,100,203500,11,4,15
2019HU0035413,303,169000,13,3,15
2019HU0035452,308,180000,30,3,15
2019HU0035459,303,-60000,45,0,15
2019HU0035656,200,27600,42,7,15
2019HU0035741,308,-60000,23,0,15
2019HU0036026,303,51200,18,2,15
2019HU0036455,306,165000,6,3,15
2019HU0036521,307,81800,25,4,15
2019HU0036717,302,172000,4,2,15
2019HU0037924,308,16400,8,1,15
2019HU0038244,301,-60000,8,0,15
2019HU0038397,200,132000,12,2,15
2019HU0038546,100,334000,1,2,15
2019HU0038708,303,25300,12,2,15
2019HU0039280,100,90800,60,4,15
2019HU0039442,301,-60000,79,0,15
2019HU0039968,304,98000,15,1,15
2019HU0040212,302,118600,13,5,15
2019HU0040441,100,102400,46,2,15
2019HU0040509,302,36000,10,1,15
2019HU0040737,100,41500,4,3,15
2019HU0040938,306,140000,15,3,15
2019HU0040957,302,529000,19,3,15
2019HU0041091,308,0,13,1,15
2019HU0041274,100,52500,8,2,15
2019HU0041741,100,43700,11,1,15
2019HU0041752,304,435000,25,2,15
2019HU0042105,301,121700,83,3,15
2019HU0042396,200,-60000,13,0,15
2019HU0042860,200,48000,18,1,15
2019HU0042871,304,124200,18,2,15
2019HU0043067,100,12400,5,2,15
2019HU0043216,302,268800,11,5,15
2019HU0043416,307,124200,16,2,15
2019HU0043757,305,6580,8,2,15
2019HU0044110,200,121000,10,2,15
2019HU0044804,200,110000,3,2,15
2019HU0045012,100,208800,2,9,15
2019HU0045177,303,83200,14,2,15
2019HU0045283,307,202500,15,8,15
2019HU0045472,302,38400,8,1,15
2019HU0045560,301,131700,8,5,15
2019HU0046099,303,48550,22,1,15
2019HU0046105,304,70160,17,4,15
2019HU0046743,303,184100,13,3,15
2019HU0046775,100,83000,6,2,15
2019HU0047254,100,60000,6,1,15
2019HU0047840,200,160500,3,2,15
2019HU0048098,307,136000,25,3,15
2019HU0048118,100,-60000,8,0,15
2019HU0048452,308,92500,20,3,15
2019HU0048531,308,20400,17,1,15
2019HU0048654,303,24900,14,1,15
2019HU0048662,200,-60000,12,0,15
2019HU0048992,304,6200,43,1,15
2019HU0049896,305,89800,26,1,15
2019HU0050681,306,56300,13,2,15
2019HU0050841,306,90000,46,2,15
2019HU0050888,100,-60000,61,0,15
2019HU0051032,304,57100,19,2,15
2019HU0051355,100,130000,19,2,15
2019HU0051493,100,44000,6,1,15
2019HU0051596,200,-60000,12,0,15
2019HU0051793,100,110120,8,2,15
2019HU0051981,200,28000,15,1,15
2019HU0052721,200,-60000,8,0,15
2019HU0053034,100,92200,5,3,15
2019HU0053829,306,114200,10,4,15
2019HU0053881,304,-60000,24,0,15
2019HU0053954,200,-60000,5,0,15
2019HU0054121,308,90100,4,2,15
2019HU0054257,200,20400,75,2,15
2019HU0054629,100,520000,18,2,15
2019HU0054665,303,200000,12,1,15
2019HU0055048,100,161000,7,3,15
2019HU0055092,100,102000,21,2,15
2019HU0055146,100,-60000,2,0,15
2019HU0055156,308,83600,17,3,15
2019HU0055182,307,84500,12,4,15
2019HU0055464,200,61250,9,1,15
2019HU0055587,200,34000,49,6,15
2019HU0055613,100,-60000,18,0,15
2019HU0055734,304,9600,8,1,15
2019HU0056061,200,57300,20,5,15
2019HU0056496,302,178000,24,4,15
2019HU0056564,303,28000,13,1,15
2019HU0056943,200,75000,62,4,15
2019HU0058295,302,198000,14,2,15
2019HU0058321,100,-60000,23,0,15
2019HU0058673,304,-60000,43,0,15
2019HU0059182,306,137300,26,2,15
2019HU0059206,200,5400,77,2,15
2019HU0059293,304,99000,12,3,15
2019HU0059372,304,21600,33,1,15
2019HU0059483,303,216000,13,2,15
2019HU0059971,200,-60000,8,0,15
2019HU0060029,100,70600,22,2,15
2019HU0060302,200,40000,5,1,15
2019HU0060381,100,-60000,27,0,15
2019HU0060458,304,80000,15,2,15
2019HU0060511,307,84400,19,2,15
2019HU0060679,304,198000,18,4,15
2019HU0060889,200,23400,3,2,15
2019HU0061052,301,-60000,7,0,15
2019HU0061070,100,237000,8,5,15
2019HU0061764,304,120000,16,2,15
2019HU0061827,100,20000,7,4,15
2019HU0061925,305,137800,22,2,15
2019HU0062063,302,377500,15,7,15
2019HU0062206,307,38000,14,2,15
2019HU0062244,100,-60000,49,0,15
2019HU0062968,200,63220,3,5,15
2019HU0062995,304,65000,24,2,15
2019HU0063101,308,138700,4,4,15
2019HU0063721,306,86300,11,2,15
2019HU0063911,200,52100,10,2,15
2019HU0063922,305,148100,18,7,15
2019HU0064031,303,82260,27,2,15
2019HU0064091,301,135500,6,7,15
2019HU0064124,100,-60000,9,0,15
2019HU0064593,304,106000,26,4,15
2019HU0064726,306,71800,48,1,15
2019HU0064881,200,14400,66,1,15
2019HU0064956,301,73000,7,6,15
2019HU0064970,307,154300,24,5,15
2019HU0065166,303,200000,10,2,15
2019HU0065936,200,429500,26,3,15
2019HU0066359,100,-60000,42,0,15
2019HU0066861,303,90000,12,1,15
2019HU0067265,100,-60000,61,0,15
2019HU0067268,307,135000,25,1,15
2019HU0067340,305,-60000,23,0,15
2019HU0067801,306,335000,15,5,15
2019HU0067932,200,119000,23,2,15
2019HU0067970,302,11800,10,2,15
2019HU0068223,306,136000,19,2,15
2019HU0068237,304,24900,12,1,15
2019HU0068640,306,48000,28,4,15
2019HU0068991,306,95300,10,1,15
2019HU0069518,303,78100,24,1,15
2019HU0069803,307,14640,16,2,15
2019HU0069845,302,260000,14,4,15
2019HU0070253,308,45000,52,5,15
2019HU0070735,307,90100,13,2,15
2019HU0070756,304,205000,20,5,15
2019HU0070944,306,96000,43,3,15
2019HU0071594,302,34400,8,2,15
2019HU0071963,301,53900,9,4,15
2019HU0072170,305,-60000,47,0,15
2019HU0072175,304,119500,19,1,15
2019HU0072441,306,30000,8,2,15
2019HU0072563,200,55000,30,5,15
2019HU0073310,100,-60000,16,0,15
2019HU0073330,306,61000,18,3,15
2019HU0073375,306,108300,10,4,15
2019HU0073873,302,470000,28,4,15
2019HU0074111,304,29100,7,2,15
2019HU0074146,305,270500,11,9,15
2019HU0075154,200,108000,17,2,15
2019HU0075330,301,44700,22,3,15
2019HU0075518,100,296600,6,2,15
2019HU0075531,303,149200,14,2,15
2019HU0076263,100,60000,12,1,15
2019HU0076457,100,168000,17,1,15
2019HU0076772,200,300,6,1,15
2019HU0076813,100,90000,15,2,15
2019HU0076881,100,119500,6,3,15
2019HU0077747,304,212000,15,1,15
2019HU0077770,302,75000,52,1,15
2019HU0077954,307,122000,13,2,15
2019HU0078141,200,95000,10,2,15
2019HU0078316,301,416100,5,1,15
2019HU0078362,100,76000,17,2,15
2019HU0078369,308,100300,18,2,15
2019HU0078453,200,129000,14,2,15
2019HU0078566,100,129000,15,2,15
2019HU0079301,100,9000,38,1,15
2019HU0079416,100,371500,31,12,15
2019HU0079665,307,109910,5,4,15
2019HU0079914,302,68000,4,1,15
2019HU0079935,200,-60000,3,0,15
2019HU0080163,306,48000,10,3,15
2019HU0080237,100,-60000,47,0,15
2019HU0080299,304,-60000,50,0,15
2019HU0080463,100,71500,20,1,15
2019HU0081176,200,179800,45,2,15
2019HU0081634,301,-60000,7,0,15
2019HU0082089,304,50000,20,1,15
2019HU0082212,304,35000,9,3,15
2019HU0082429,302,38000,13,1,15
2019HU0082644,304,60030,15,1,15
2019HU0082695,307,16400,27,3,15
2019HU0082845,304,40600,27,1,15
2019HU0082846,200,10500,31,1,15
2019HU0083221,306,193800,17,4,15
2019HU0083372,304,127500,56,5,15
2019HU0083374,200,-60000,12,0,15
2019HU0083463,306,68100,15,3,15
2019HU0083684,301,90000,8,4,15
2019HU0083906,308,145000,38,4,15
2019HU0084513,308,134000,14,2,15
2019HU0084585,200,50000,16,2,15
2019HU0084834,305,190000,14,3,15
2019HU0084957,304,111800,46,2,15
2019HU0085093,305,243250,16,10,15
2019HU0085546,100,-60000,14,0,15
2019HU0086012,307,185000,18,4,15
2019HU0086147,200,24860,61,3,15
2019HU0086416,307,186000,15,3,15
2019HU0086778,306,20000,25,1,15
2019HU0087570,301,12290,15,1,15
2019HU0087646,100,69720,21,2,15
2019HU0087705,307,0,51,1,15
2019HU0088160,305,30000,7,1,15
2019HU0088252,304,154550,21,3,15
2019HU0088261,200,81200,30,3,15
2019HU0088644,100,11000,2,1,15
2019HU0088701,100,73200,36,1,15
2019HU0088955,200,18630,18,5,15
2019HU0089149,305,38000,7,5,15
2019HU0090499,200,147000,6,2,15
2019HU0090554,200,89200,2,2,15
2019HU0090731,308,291600,20,5,15
2019HU0091165,200,93800,9,2,15
2019HU0091587,200,18000,5,1,15
2019HU0091835,302,183400,18,2,15
2019HU0091861,308,261700,26,3,15
2019HU0092623,306,101200,44,2,15
2019HU0092765,304,2900,35,1,15
2019HU0093002,100,-60000,4,0,15
2019HU0093030,302,194000,12,2,15
2019HU0093036,100,124000,15,4,15
2019HU0093124,305,214220,15,3,15
2019HU0093133,304,234000,23,3,15
2019HU0093670,304,120000,16,2,15
2019HU0093683,304,54000,12,1,15
2019HU0093769,100,60390,4,2,15
2019HU0093944,304,60000,33,1,15
2019HU0095489,200,72100,4,7,15
2019HU0095660,305,354200,24,9,15
2019HU0095785,307,101200,11,3,15
2019HU0095956,306,207800,17,2,15
2019HU0096034,100,120000,5,1,15
2019HU0096074,306,126400,9,3,15
2019HU0096204,200,145400,5,3,15
2019HU0097249,100,79400,4,3,15
2019HU0097268,304,16200,15,1,15
2019HU0097430,305,57000,52,2,15
2019HU0097606,200,-60000,59,0,15
2019HU0097699,302,0,10,2,15
2019HU0097993,100,196000,27,5,15
2019HU0098131,100,-60000,47,0,15
2019HU0098244,304,0,18,1,15
2019HU0098457,100,56900,12,1,15
2019HU0098683,304,137500,12,2,15
2019HU0099516,307,404000,7,2,15
2019HU0099548,301,264900,4,5,15
2019HU0099712,100,-60000,7,0,15
2019HU0100478,302,59300,18,2,15
2019HU0100545,307,180000,8,2,15
2019HU0100548,304,-60000,29,0,15
2019HU0101077,303,-60000,14,0,15
2019HU0101205,306,54000,89,5,15
2019HU0102390,100,3000,6,2,15
2019HU0102865,305,125930,14,3,15
2019HU0103196,307,37500,10,2,15
2019HU0103594,307,15000,55,1,15
2019HU0104079,308,65750,13,6,15
2019HU0104469,308,97200,18,2,15
2019HU0104994,200,-60000,10,0,15
2019HU0105146,304,31000,44,2,15
2019HU0105232,307,136000,16,4,15
2019HU0105485,305,197300,9,9,15
2019HU0105835,303,56000,22,2,15
2019HU0105887,304,80000,12,1,15
2019HU0105945,306,128570,17,3,15
2019HU0106159,308,100950,11,2,15
2019HU0106795,302,91000,29,2,15
2019HU0106821,200,29400,5,1,15
2019HU0107259,306,218200,9,3,15
2019HU0107398,305,201820,17,2,15
2019HU0108482,200,-60000,109,0,15
2019HU0108530,306,80000,11,5,15
2019HU0108699,301,70000,6,2,15
2019HU0109397,301,-60000,44,0,15
2019HU0109439,306,149000,10,3,15
2019HU0109684,200,-60000,10,0,15
2019HU0109742,303,148300,16,3,15
2019HU0110195,200,128000,20,2,15
2019HU0110196,302,320000,14,4,15
2019HU0110332,304,214750,22,6,15
2019HU0110548,100,306200,14,6,15
2019HU0110922,307,138000,26,3,15
2019HU0111118,305,0,9,1,15
2019HU0111167,307,170000,22,1,15
2019HU0111583,306,60000,27,2,15
2019HU0111595,304,-60000,133,0,15
2019HU0111676,304,67000,14,3,15
2019HU0111679,200,48900,2,2,15
2019HU0112024,303,58750,11,2,15
2019HU0112120,100,96000,30,2,15
2019HU0112716,305,81000,17,2,15
2019HU0112763,306,57000,13,4,15
2019HU0114527,307,243100,12,4,15
2019HU0114786,304,58400,15,2,15
2019HU0114943,200,205000,81,2,15
2019HU0115009,304,88000,17,1,15
2019HU0115336,302,50100,12,2,15
2019HU0115394,305,-60000,23,0,15
2019HU0115632,305,628000,14,4,15
2019HU0116118,308,120500,29,1,15
2019HU0116238,200,44000,5,2,15
2019HU0117047,303,56400,57,3,15
2019HU0118186,304,30900,24,1,15
2019HU0118249,306,102000,15,5,15
2019HU0118472,307,237400,16,6,15
2019HU0118542,301,130900,9,7,15
2019HU0118960,307,149000,12,2,15
2019HU0119301,100,33800,80,1,15
2019HU0119705,100,39200,48,5,15
2019HU0120025,301,10400,10,1,15
2019HU0120051,305,142000,15,2,15
2019HU0120930,301,122200,13,11,15
2019HU0121790,100,55000,3,2,15
2019HU0122713,302,350000,27,4,15
2019HU0122759,304,62200,10,2,15
2019HU0122998,307,43000,16,3,15
2019HU0123141,200,48000,21,1,15
2019HU0123191,303,52200,15,3,15
2019HU0123545,306,110000,24,3,15
2019HU0123738,301,122000,33,2,15
2019HU0123959,200,-60000,12,0,15
2019HU0124407,306,179000,12,4,15
2019HU0124919,302,60000,11,2,15
2019HU0125468,301,81000,19,2,15
2019HU0125658,303,196000,10,3,15
2019HU0125784,306,179770,13,2,15
2019HU0125899,200,-60000,26,0,15
2019HU0126645,304,200000,21,2,15
2019HU0127012,301,26300,9,1,15
2019HU0127212,301,22000,5,2,15
2019HU0127349,200,100000,12,3,15
2019HU0127572,306,204000,15,2,15
2019HU0127584,100,86780,7,17,15
2019HU0127986,304,70600,31,1,15
2019HU0128161,100,25000,5,1,15
2019HU0128337,303,420000,11,1,15
2019HU0128772,307,146200,31,2,15
2019HU0128842,302,50800,16,4,15
2019HU0128992,303,42300,19,2,15
2019HU0129132,305,43000,15,2,15
2019HU0129179,304,54400,7,2,15
2019HU0129646,302,17500,17,3,15
2019HU0129768,308,109900,16,3,15
2019HU0129902,306,90500,15,2,15
2019HU0130135,307,54300,16,5,15
2019HU0130356,200,94000,2,3,15
2019HU0130408,304,285100,28,1,15
2019HU0130675,301,137600,8,3,15
2019HU0132012,200,142200,13,3,15
2019HU0132097,308,200000,17,1,15
2019HU0132145,303,87000,17,3,15
2019HU0132258,200,60000,5,1,15
2019HU0132544,303,-60000,12,0,15
2019HU0132678,100,94800,5,6,15
2019HU0132834,200,82700,5,2,15
2019HU0132966,306,3300,14,1,15
2019HU0133170,304,121000,20,2,15
2019HU0133591,305,95000,14,1,15
2019HU0133759,100,69500,26,4,15
2019HU0133771,100,50,8,2,15
2019HU0134288,305,8700,21,1,15
2019HU0134309,306,358400,33,11,15
2019HU0134633,100,-60000,44,0,15
2019HU0134665,200,20400,4,2,15
2019HU0135383,302,390280,8,2,15
2019HU0136016,306,58000,71,5,15
2019HU0136550,306,344100,10,2,15
2019HU0136721,200,45700,5,8,15
2019HU0137020,100,50000,13,3,15
2019HU0137288,303,-60000,46,0,15
2019HU0138028,302,565500,12,3,15
2019HU0138255,306,125000,15,1,15
2019HU0138338,200,-1700,10,1,15
2019HU0138528,307,131000,16,3,15
2019HU0138530,100,154100,51,3,15
2019HU0138590,100,30000,32,1,15
2019HU0138602,304,172000,12,1,15
